"Winnebago Industries, Inc. Comm",25.00,19.64,N/A,N/A,21.62,21.60,-0.05,"-0.05 - -0.23%",N/A,N/A,"-0.23%",N/A,N/A,21.41,21.72,N/A,"8:00pm - <b>21.57</b>",21.57,24.00,N/A,N/A,N/A,"21.41 - 21.72",N/A,24.73,15.41,6.16,-3.16,+39.97%,-12.78%,"15.41 - 24.73",121319,100,100,6571,271190,1.47,1.61,1.89,0.48,9.03,63.02M,0.60,2.39,14.67,N/A,3.36,13.40,11.41,12.51,1.85,0.40,"1/27/2016","4/11/2016","4/15/2016",N/A,"8:00pm",1.63,+8.17%,0.71,+3.41%,20.86,19.94,N/A,N/A,N/A,N/A,N/A,121319,581.94M,N/A,26570000,N/A,"WGO",N/A,"NYQ",26979000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,966.33M
"Winthrop Realty Trust New Commo",12.63,12.62,N/A,N/A,12.53,12.54,+0.08,"+0.08 - +0.64%",N/A,N/A,"+0.64%",N/A,N/A,12.53,12.68,N/A,"8:00pm - <b>12.61</b>",12.61,15.00,N/A,N/A,N/A,"12.53 - 12.68",N/A,17.26,12.48,0.13,-4.65,+1.04%,-26.94%,"12.48 - 17.26",105862,12200,5300,3110,162250,0.13,1.21,1.05,0.00,9.87,70.07M,3.71,1.27,99.29,N/A,0.00,N/A,N/A,0.50,7.98,1.00,"12/3/2015","11/23/2015","4/15/2016",N/A,"8:00pm",-0.80,-5.97%,-0.30,-2.32%,12.91,13.41,N/A,N/A,N/A,N/A,N/A,105862,451.74M,N/A,27071000,N/A,"FUR",N/A,"NYQ",35824000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,120.89M
"Wipro Limited Common Stock",12.99,12.72,N/A,N/A,12.69,12.78,+0.24,"+0.24 - +1.89%",N/A,N/A,"+1.89%",N/A,N/A,12.75,12.94,N/A,"8:00pm - <b>12.93</b>",12.93,10.50,N/A,N/A,N/A,"12.75 - 12.94",N/A,12.94,10.65,2.28,-0.01,+21.41%,-0.08%,"10.65 - 12.94",469775,100,2000,51047,545218,0.55,0.56,0.59,0.15,2.80,1.62B,4.15,4.53,23.59,N/A,1.62,23.09,21.92,26.05,1.15,0.15,"2/10/2016","1/25/2016","4/15/2016",N/A,"8:00pm",1.01,+8.50%,0.74,+6.08%,12.19,11.92,N/A,N/A,N/A,N/A,N/A,469775,31.75B,N/A,592873000,N/A,"WIT",N/A,"NYQ",2455572000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.50B
"WNS (Holdings) Limited Sponsore",35.28,29.73,N/A,N/A,32.03,32.06,+0.46,"+0.46 - +1.44%",N/A,N/A,"+1.44%",N/A,N/A,32.06,32.82,N/A,"8:00pm - <b>32.49</b>",32.49,35.20,N/A,N/A,N/A,"32.06 - 32.82",N/A,34.37,23.72,8.77,-1.88,+36.97%,-5.47%,"23.72 - 34.37",145428,100,100,1384,147573,1.10,1.89,1.97,0.46,7.48,95.64M,2.97,4.28,29.54,N/A,1.27,17.19,16.49,0.48,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",2.41,+8.03%,2.30,+7.63%,30.19,30.08,N/A,N/A,N/A,N/A,N/A,145428,1.66B,N/A,50860000,N/A,"WNS",N/A,"NYQ",51228000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,552.39M
"Wolverine World Wide, Inc. Comm",18.51,18.50,N/A,N/A,18.04,17.99,+0.46,"+0.46 - +2.55%",N/A,N/A,"+2.55%",N/A,N/A,17.95,18.72,N/A,"8:00pm - <b>18.50</b>",18.50,18.94,N/A,N/A,N/A,"17.95 - 18.72",N/A,35.20,14.74,3.76,-16.70,+25.51%,-47.44%,"14.74 - 35.20",920032,9700,7700,69985,955171,1.20,1.34,1.47,0.25,9.96,287.40M,0.65,1.81,15.40,N/A,1.77,13.81,12.59,4.73,1.33,0.24,"5/2/2016","3/30/2016","4/15/2016",N/A,"8:00pm",0.39,+2.16%,0.13,+0.70%,18.37,18.11,N/A,N/A,N/A,N/A,N/A,920032,1.80B,N/A,93419000,N/A,"WWW",N/A,"NYQ",97400000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.69B
"Woori Bank American Depositary ",25.64,25.60,N/A,N/A,25.39,25.58,+0.21,"+0.21 - +0.83%",N/A,N/A,"+0.83%",N/A,N/A,25.58,25.72,N/A,"8:00pm - <b>25.60</b>",25.60,31.00,N/A,N/A,N/A,"25.58 - 25.72",N/A,31.80,19.99,5.61,-6.20,+28.06%,-19.50%,"19.99 - 31.80",988,100,300,100,6039,4.11,3.31,3.36,0.00,73.53,0.00,1.30,0.35,6.23,N/A,1.28,7.73,7.62,4.03,5.03,1.28,"4/22/2015","12/29/2009","4/15/2016",N/A,"8:00pm",1.97,+8.34%,1.71,+7.16%,23.89,23.63,N/A,N/A,N/A,N/A,N/A,988,5.84B,N/A,101237000,N/A,"WF",N/A,"NYQ",228084000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.47B
"Workday, Inc. Common Stock",77.19,76.50,N/A,N/A,77.67,77.35,-0.87,"-0.87 - -1.12%",N/A,N/A,"-1.12%",N/A,N/A,75.51,77.64,N/A,"8:00pm - <b>76.80</b>",76.80,76.49,N/A,N/A,N/A,"75.51 - 77.64",N/A,93.62,47.32,29.48,-16.82,+62.30%,-17.97%,"47.32 - 93.62",2270243,300,300,51009,2728970,-1.53,0.02,0.29,-0.01,5.90,-178.72M,12.86,13.16,N/A,N/A,76.80,3840.00,264.83,5.84,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",3.22,+4.38%,3.30,+4.49%,73.50,73.58,N/A,N/A,N/A,N/A,N/A,2270243,14.78B,N/A,112101000,N/A,"WDAY",N/A,"NYQ",192485000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.16B
"Workiva Inc. Class A Common Sto",12.61,12.60,N/A,N/A,12.56,12.53,+0.03,"+0.03 - +0.24%",N/A,N/A,"+0.24%",N/A,N/A,12.48,12.78,N/A,"8:00pm - <b>12.59</b>",12.59,17.40,N/A,N/A,N/A,"12.48 - 12.78",N/A,18.80,10.91,1.68,-6.21,+15.35%,-33.03%,"10.91 - 18.80",39876,100,200,2436,82227,-1.20,-1.19,-0.94,-0.29,0.79,-39.01M,3.78,15.92,N/A,N/A,0.00,N/A,N/A,12.12,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-2.43,-16.16%,0.73,+6.13%,11.86,15.02,N/A,N/A,N/A,N/A,N/A,39876,513.51M,N/A,18652000,N/A,"WK",N/A,"NYQ",40787000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135.52M
"World Fuel Services Corporation",49.05,49.04,N/A,N/A,49.04,48.75,+0.01,"+0.01 - +0.02%",N/A,N/A,"+0.02%",N/A,N/A,48.49,49.24,N/A,"8:00pm - <b>49.05</b>",49.05,46.25,N/A,N/A,N/A,"48.49 - 49.24",N/A,57.52,33.83,15.22,-8.47,+44.99%,-14.73%,"33.83 - 57.52",422653,900,500,41560,530266,2.64,2.97,3.40,0.60,27.00,303.70M,0.11,1.82,18.58,N/A,4.68,16.52,14.43,4.81,0.49,0.24,"4/8/2016","3/16/2016","4/15/2016",N/A,"8:00pm",6.74,+15.92%,1.12,+2.34%,47.93,42.31,N/A,N/A,N/A,N/A,N/A,422653,3.47B,N/A,68763000,N/A,"INT",N/A,"NYQ",70800000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.38B
"World Point Terminals, LP Commo",14.71,14.51,N/A,N/A,14.85,14.69,-0.34,"-0.34 - -2.29%",N/A,N/A,"-2.29%",N/A,N/A,14.41,14.79,N/A,"8:00pm - <b>14.51</b>",14.51,18.00,N/A,N/A,N/A,"14.41 - 14.79",N/A,18.90,11.79,2.72,-4.39,+23.07%,-23.23%,"11.79 - 18.90",11780,400,200,150,18605,0.91,1.02,1.07,0.25,5.64,56.58M,5.48,2.63,15.96,N/A,0.65,14.23,13.56,3.02,8.08,1.20,"2/12/2016","1/26/2016","4/15/2016",N/A,"8:00pm",1.02,+7.53%,0.33,+2.34%,14.18,13.49,N/A,N/A,N/A,N/A,N/A,11780,505.83M,N/A,14709000,N/A,"WPT",N/A,"NYQ",34861000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.49M
"World Wrestling Entertainment, ",16.33,16.32,N/A,N/A,16.21,16.25,+0.13,"+0.13 - +0.80%",N/A,N/A,"+0.80%",N/A,N/A,16.12,16.36,N/A,"8:00pm - <b>16.34</b>",16.34,20.79,N/A,N/A,N/A,"16.12 - 16.36",N/A,23.63,13.15,3.19,-7.29,+24.26%,-30.85%,"13.15 - 23.63",313395,200,600,20160,719953,0.32,0.44,0.58,0.14,2.76,71.30M,1.87,5.88,51.22,N/A,1.84,37.14,28.17,16.83,2.96,0.48,"3/25/2016","3/11/2016","4/15/2016",N/A,"8:00pm",-1.02,-5.88%,-0.92,-5.31%,17.26,17.36,N/A,N/A,N/A,N/A,N/A,313395,1.24B,N/A,32093000,N/A,"WWE",N/A,"NYQ",75945000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,658.77M
"Worthington Industries, Inc. Co",37.38,37.37,N/A,N/A,37.00,36.95,+0.36,"+0.36 - +0.97%",N/A,N/A,"+0.97%",N/A,N/A,36.81,37.68,N/A,"8:00pm - <b>37.36</b>",37.36,32.40,N/A,N/A,N/A,"36.81 - 37.68",N/A,37.68,21.10,16.26,-0.32,+77.06%,-0.85%,"21.10 - 37.68",319685,1100,1000,32604,378573,0.87,2.21,2.60,0.69,11.48,221.76M,0.75,3.22,43.04,N/A,0.40,16.90,14.37,4.95,2.05,0.76,"3/29/2016","3/11/2016","4/15/2016",N/A,"8:00pm",6.48,+20.99%,2.47,+7.09%,34.89,30.88,N/A,N/A,N/A,N/A,N/A,319685,2.36B,N/A,44484000,N/A,"WOR",N/A,"NYQ",63228000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.11B
"WP Glimcher Inc. Common Stock",10.00,9.99,N/A,N/A,9.90,9.88,+0.09,"+0.09 - +0.91%",N/A,N/A,"+0.91%",N/A,N/A,9.85,10.15,N/A,"8:00pm - <b>9.99</b>",9.99,9.17,N/A,N/A,N/A,"9.85 - 10.15",N/A,15.74,7.41,2.58,-5.75,+34.82%,-36.53%,"7.41 - 15.74",1138767,7000,12200,141398,1488970,-0.55,1.80,1.84,0.44,5.54,553.80M,1.98,1.79,N/A,N/A,0.00,5.55,5.43,2.08,10.10,1.00,"3/15/2016","3/3/2016","4/15/2016",N/A,"8:00pm",-0.18,-1.76%,0.62,+6.57%,9.37,10.17,N/A,N/A,N/A,N/A,N/A,1138767,1.83B,N/A,181149000,N/A,"WPG",N/A,"NYQ",182969000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,916.10M
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WPG^H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WPG^I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WPX Energy, Inc. Common Stock",7.80,7.52,N/A,N/A,7.76,7.60,-0.24,"-0.24 - -3.09%",N/A,N/A,"-3.09%",N/A,N/A,7.42,7.74,N/A,"8:00pm - <b>7.52</b>",7.52,8.18,N/A,N/A,N/A,"7.42 - 7.74",N/A,14.65,2.53,4.99,-7.13,+197.23%,-48.67%,"2.53 - 14.65",10955795,1200,100,501402,11918400,-7.41,-0.82,-0.78,-0.22,11.60,709.00M,1.45,0.67,N/A,N/A,9.17,N/A,N/A,3.39,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",1.16,+18.29%,1.27,+20.26%,6.25,6.36,N/A,N/A,N/A,N/A,N/A,10955795,2.07B,N/A,273470000,N/A,"WPX",N/A,"NYQ",275484000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.47B
"WPX Energy, Inc. 6.25% Series A",38.42,38.00,N/A,N/A,39.45,38.93,-0.82,"-0.82 - -2.08%",N/A,N/A,"-2.08%",N/A,N/A,37.86,39.32,N/A,"8:00pm - <b>38.63</b>",38.63,N/A,N/A,N/A,N/A,"37.86 - 39.32",N/A,51.25,16.51,22.12,-12.62,+133.98%,-24.62%,"16.51 - 51.25",54744,800,300,7632,101194,-7.41,N/A,N/A,0.00,11.60,709.00M,7.39,3.40,N/A,N/A,0.00,N/A,N/A,0.00,7.92,3.12,"5/2/2016","4/13/2016","4/15/2016",N/A,"8:00pm",4.76,+14.07%,5.19,+15.53%,33.44,33.87,N/A,N/A,N/A,N/A,N/A,54744,10.64B,N/A,273470000,N/A,"WPXP",N/A,"NYQ",275484000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.47B
"Wyndham Worldwide Corp Common  ",79.50,76.20,N/A,N/A,77.80,78.07,-0.08,"-0.08 - -0.10%",N/A,N/A,"-0.10%",N/A,N/A,77.61,78.26,N/A,"8:00pm - <b>77.72</b>",77.72,79.67,N/A,N/A,N/A,"77.61 - 78.26",N/A,92.00,60.59,17.13,-14.28,+28.27%,-15.52%,"60.59 - 92.00",854702,4600,100,44019,1545150,5.14,5.67,6.30,1.46,8.33,1.26B,1.58,9.34,15.12,N/A,1.06,13.71,12.34,7.21,2.57,2.00,"3/24/2016","3/9/2016","4/15/2016",N/A,"8:00pm",4.13,+5.62%,1.85,+2.44%,75.87,73.59,N/A,N/A,N/A,N/A,N/A,854702,8.74B,N/A,111174000,N/A,"WYN",N/A,"NYQ",112508000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54B
"Xactly Corporation Common Stock",7.38,7.35,N/A,N/A,7.57,7.66,-0.21,"-0.21 - -2.77%",N/A,N/A,"-2.77%",N/A,N/A,7.29,7.67,N/A,"8:00pm - <b>7.36</b>",7.36,13.33,N/A,N/A,N/A,"7.29 - 7.67",N/A,10.67,4.68,2.68,-3.31,+57.26%,-31.02%,"4.68 - 10.67",296797,300,200,2117,136134,-1.99,-0.60,-0.50,-0.16,0.55,-14.38M,3.10,13.66,N/A,N/A,0.00,N/A,N/A,2.05,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-0.47,-6.01%,0.74,+11.12%,6.62,7.83,N/A,N/A,N/A,N/A,N/A,296797,214.79M,N/A,12625000,N/A,"XTLY",N/A,"NYQ",29184000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.16M
"Xcel Energy Inc. Common Stock",42.50,40.25,N/A,N/A,40.58,40.67,+0.25,"+0.25 - +0.62%",N/A,N/A,"+0.62%",N/A,N/A,40.55,40.96,N/A,"8:00pm - <b>40.83</b>",40.83,39.35,N/A,N/A,N/A,"40.55 - 40.96",N/A,42.04,31.76,9.07,-1.21,+28.56%,-2.88%,"31.76 - 42.04",2820011,1000,200,340725,3758020,1.94,2.20,2.33,0.41,20.89,3.25B,1.87,1.94,21.06,N/A,3.64,18.56,17.52,3.63,3.35,1.36,"4/20/2016","3/11/2016","4/15/2016",N/A,"8:00pm",3.26,+8.68%,0.09,+0.21%,40.74,37.57,N/A,N/A,N/A,N/A,N/A,2820011,20.72B,N/A,506310000,N/A,"XEL",N/A,"NYQ",507553000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.02B
"Xenia Hotels & Resorts, Inc. Co",18.49,14.90,N/A,N/A,15.56,15.52,+0.07,"+0.07 - +0.45%",N/A,N/A,"+0.45%",N/A,N/A,15.39,15.73,N/A,"8:00pm - <b>15.63</b>",15.63,18.00,N/A,N/A,N/A,"15.39 - 15.73",N/A,24.39,12.10,3.53,-8.76,+29.17%,-35.92%,"12.10 - 24.39",295814,2000,100,38848,509656,0.79,2.26,2.41,0.63,15.47,277.89M,1.78,1.01,19.89,N/A,0.00,6.92,6.49,5.32,7.07,1.10,"1/15/2016","3/29/2016","4/15/2016",N/A,"8:00pm",-0.25,-1.57%,0.19,+1.23%,15.44,15.88,N/A,N/A,N/A,N/A,N/A,295814,1.75B,N/A,111578000,N/A,"XHR",N/A,"NYQ",111671000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,976.14M
"Xerium Technologies, Inc. New C",5.15,5.13,N/A,N/A,5.05,5.04,+0.08,"+0.08 - +1.58%",N/A,N/A,"+1.58%",N/A,N/A,4.97,5.22,N/A,"8:00pm - <b>5.13</b>",5.13,20.00,N/A,N/A,N/A,"4.97 - 5.22",N/A,18.93,4.15,0.98,-13.80,+23.61%,-72.90%,"4.15 - 18.93",53958,300,500,1649,119324,0.81,1.21,1.69,0.31,-6.81,100.00M,0.16,N/A,6.37,N/A,0.83,4.24,3.04,2.47,0.00,0.00,"12/17/2007","12/3/2007","4/15/2016",N/A,"8:00pm",-4.82,-48.44%,-1.09,-17.55%,6.22,9.95,N/A,N/A,N/A,N/A,N/A,53958,80.74M,N/A,10874000,N/A,"XRM",N/A,"NYQ",15739000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,492.86M
"Xerox Corporation Common Stock",11.20,11.19,N/A,N/A,11.16,11.18,+0.03,"+0.03 - +0.27%",N/A,N/A,"+0.27%",N/A,N/A,11.12,11.25,N/A,"8:00pm - <b>11.19</b>",11.19,11.59,N/A,N/A,N/A,"11.12 - 11.25",N/A,13.21,8.48,2.71,-2.02,+31.96%,-15.29%,"8.48 - 13.21",6946519,66200,58000,424840,7971110,0.42,1.11,1.16,0.26,8.96,1.82B,0.63,1.25,26.77,N/A,3.36,10.08,9.65,3.97,2.78,0.31,"4/29/2016","3/29/2016","4/15/2016",N/A,"8:00pm",1.12,+11.08%,0.51,+4.81%,10.68,10.07,N/A,N/A,N/A,N/A,N/A,6946519,11.33B,N/A,855726000,N/A,"XRX",N/A,"NYQ",1012898000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.05B
"Xinyuan Real Estate Co Ltd Amer",5.41,5.40,N/A,N/A,5.47,5.40,-0.07,"-0.07 - -1.28%",N/A,N/A,"-1.28%",N/A,N/A,5.39,5.50,N/A,"8:00pm - <b>5.40</b>",5.40,5.00,N/A,N/A,N/A,"5.39 - 5.50",N/A,5.50,2.20,3.20,-0.10,+145.45%,-1.82%,"2.20 - 5.50",616499,9500,10000,3503,368908,0.96,1.92,1.45,0.00,12.86,132.20M,0.36,0.43,5.62,N/A,0.00,N/A,N/A,0.58,3.66,0.20,"3/29/2016","3/11/2016","4/15/2016",N/A,"8:00pm",1.72,+46.86%,1.00,+22.70%,4.40,3.68,N/A,N/A,N/A,N/A,N/A,616499,396.54M,N/A,32335000,N/A,"XIN",N/A,"NYQ",73433000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.11B
"XL Group plc",36.47,36.36,N/A,N/A,36.41,36.49,-0.04,"-0.04 - -0.11%",N/A,N/A,"-0.11%",N/A,N/A,36.31,36.49,N/A,"8:00pm - <b>36.37</b>",36.37,41.00,N/A,N/A,N/A,"36.31 - 36.49",N/A,40.48,25.56,10.81,-4.11,+42.29%,-10.15%,"25.56 - 40.48",1752168,200,300,173923,2099530,4.15,3.08,3.93,0.87,39.30,1.33B,1.15,0.93,8.76,N/A,2.07,11.81,9.25,3.88,2.20,0.80,"3/31/2016","3/11/2016","4/15/2016",N/A,"8:00pm",-0.36,-0.98%,0.31,+0.86%,36.06,36.73,N/A,N/A,N/A,N/A,N/A,1752168,10.81B,N/A,294714000,N/A,"XL",N/A,"NYQ",297138000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.43B
"XO Group, Inc. Common Stock",16.54,16.52,N/A,N/A,16.65,16.67,-0.11,"-0.11 - -0.66%",N/A,N/A,"-0.66%",N/A,N/A,16.47,16.78,N/A,"8:00pm - <b>16.54</b>",16.54,20.88,N/A,N/A,N/A,"16.47 - 16.78",N/A,17.91,13.55,2.99,-1.37,+22.07%,-7.65%,"13.55 - 17.91",66896,300,200,7781,82832,0.14,0.55,0.74,0.15,6.38,18.33M,2.98,2.61,114.86,N/A,1.51,30.07,22.35,3.78,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",1.00,+6.45%,0.80,+5.10%,15.74,15.54,N/A,N/A,N/A,N/A,N/A,66896,415.73M,N/A,21578000,N/A,"XOXO",N/A,"NYQ",25135000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,140.55M
"XPO Logistics, Inc.",32.87,32.22,N/A,N/A,32.30,32.12,-0.04,"-0.04 - -0.12%",N/A,N/A,"-0.12%",N/A,N/A,31.86,32.74,N/A,"8:00pm - <b>32.26</b>",32.26,40.09,N/A,N/A,N/A,"31.86 - 32.74",N/A,50.96,18.04,14.22,-18.70,+78.82%,-36.70%,"18.04 - 50.96",764340,400,100,27000,1350430,-2.66,0.69,1.54,0.23,24.42,493.90M,0.46,1.32,N/A,N/A,1.20,46.75,20.95,13.34,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",5.07,+18.65%,3.50,+12.19%,28.76,27.19,N/A,N/A,N/A,N/A,N/A,764340,3.53B,N/A,90673000,N/A,"XPO",N/A,"NYQ",109523000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.62B
"Xueda Education Group American ",5.38,5.37,N/A,N/A,5.37,5.37,+0.02,"+0.02 - +0.37%",N/A,N/A,"+0.37%",N/A,N/A,5.37,5.39,N/A,"8:00pm - <b>5.39</b>",5.39,4.00,N/A,N/A,N/A,"5.37 - 5.39",N/A,5.45,2.90,2.49,-0.06,+85.86%,-1.10%,"2.90 - 5.45",155850,18200,12800,100,73373,-0.15,0.00,0.14,0.00,1.83,5.07M,0.97,2.94,N/A,N/A,0.00,N/A,N/A,0.58,0.00,0.00,"4/16/2015","3/12/2015","4/15/2016",N/A,"8:00pm",0.04,+0.75%,-0.00,-0.04%,5.39,5.35,N/A,N/A,N/A,N/A,N/A,155850,338.25M,N/A,20112000,N/A,"XUE",N/A,"NYQ",62756000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,347.39M
"Xylem Inc. Common Stock New",43.61,41.59,N/A,N/A,41.99,41.99,+0.29,"+0.29 - +0.69%",N/A,N/A,"+0.69%",N/A,N/A,41.70,42.30,N/A,"8:00pm - <b>42.28</b>",42.28,41.60,N/A,N/A,N/A,"41.70 - 42.30",N/A,42.30,29.90,12.38,-0.02,+41.40%,-0.05%,"29.90 - 42.30",1217303,200,100,97247,1571480,1.87,2.02,2.22,0.47,11.68,602.00M,2.05,3.59,22.61,N/A,2.54,20.93,19.05,1.37,1.48,0.62,"3/16/2016","2/16/2016","4/15/2016",N/A,"8:00pm",5.46,+14.84%,2.63,+6.64%,39.65,36.82,N/A,N/A,N/A,N/A,N/A,1217303,7.55B,N/A,177682000,N/A,"XYL",N/A,"NYQ",178485000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.65B
"Yadkin Financial Corporation Co",28.55,20.24,N/A,N/A,24.42,24.43,-0.03,"-0.03 - -0.12%",N/A,N/A,"-0.12%",N/A,N/A,24.24,24.52,N/A,"8:00pm - <b>24.39</b>",24.39,26.00,N/A,N/A,N/A,"24.24 - 24.52",N/A,27.23,18.80,5.59,-2.84,+29.73%,-10.43%,"18.80 - 27.23",90569,100,500,7144,177584,1.38,1.62,1.96,0.38,17.73,0.00,4.01,1.38,17.67,N/A,2.51,15.06,12.44,12.79,1.64,0.40,"3/7/2016","2/25/2016","4/15/2016",N/A,"8:00pm",0.96,+4.08%,1.19,+5.15%,23.20,23.43,N/A,N/A,N/A,N/A,N/A,90569,773.80M,N/A,25146000,N/A,"YDKN",N/A,"NYQ",31726000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,193.31M
"Yamana Gold Inc. Ordinary Share",4.04,4.03,N/A,N/A,3.81,3.89,+0.22,"+0.22 - +5.77%",N/A,N/A,"+5.77%",N/A,N/A,3.85,4.08,N/A,"8:00pm - <b>4.03</b>",4.03,3.67,N/A,N/A,N/A,"3.85 - 4.08",N/A,4.18,1.38,2.65,-0.15,+192.03%,-3.59%,"1.38 - 4.18",15620541,900,500,161288,16011200,-2.24,0.01,0.07,0.00,7.06,506.50M,1.97,0.54,N/A,N/A,32.50,403.00,57.57,0.91,1.31,0.05,"4/14/2016","3/29/2016","4/15/2016",N/A,"8:00pm",1.67,+71.07%,0.84,+26.31%,3.19,2.36,N/A,N/A,N/A,N/A,N/A,15620541,3.81B,N/A,942365000,N/A,"AUY",N/A,"NYQ",944717000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.82B
"Yanzhou Coal Mining Company Lim",5.96,5.95,N/A,N/A,6.13,6.01,-0.17,"-0.17 - -2.77%",N/A,N/A,"-2.77%",N/A,N/A,5.95,6.01,N/A,"8:00pm - <b>5.96</b>",5.96,5.16,N/A,N/A,N/A,"5.95 - 6.01",N/A,10.73,3.66,2.30,-4.77,+62.84%,-44.45%,"3.66 - 10.73",25067,900,900,100,33006,0.46,-0.04,0.01,0.00,10.27,1.13B,0.43,0.60,12.96,N/A,-198.65,N/A,596.00,10.45,0.53,0.03,"7/27/2015","6/8/2015","4/15/2016",N/A,"8:00pm",1.25,+26.65%,0.77,+14.83%,5.19,4.71,N/A,N/A,N/A,N/A,N/A,25067,3.42B,N/A,248629000,N/A,"YZC",N/A,"NYQ",574349000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.25B
"Yelp Inc. Class A Common Stock",21.04,20.88,N/A,N/A,20.64,20.61,+0.38,"+0.38 - +1.84%",N/A,N/A,"+1.84%",N/A,N/A,20.14,21.30,N/A,"8:00pm - <b>21.02</b>",21.02,22.78,N/A,N/A,N/A,"20.14 - 21.30",N/A,52.51,14.53,6.49,-31.49,+44.67%,-59.97%,"14.53 - 52.51",2229731,100,100,39861,2578390,-0.44,-0.25,-0.05,-0.08,9.13,79999.00,2.86,2.26,N/A,N/A,-3.44,N/A,N/A,4.08,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-2.11,-9.13%,0.73,+3.58%,20.29,23.13,N/A,N/A,N/A,N/A,N/A,2229731,1.60B,N/A,55819000,N/A,"YELP",N/A,"NYQ",76059000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,549.71M
